id,host_id,host_name,host_since,host_response_time,host_response_rate,host_is_superhost,host_total_listings_count,neighbourhood_cleansed,neighbourhood_group_cleansed,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,number_of_reviews,review_scores_rating,instant_bookable,cancellation_policy,reviews_per_month
34509660,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,International District,Downtown,98104,47.59964,-122.32535,Apartment,Entire home/apt,3,1,1,2,$999.00 ,1,80,t,strict_14_with_grace_period,0.26
34509744,48005494,Zeus,11/2/15,within an hour,100%,t,1651,South Lake Union,Cascade,,47.62279,-122.33063,Apartment,Entire home/apt,4,2,2,2,$176.00 ,0,,f,strict,
34509848,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,International District,Downtown,98104,47.59849,-122.32686,Apartment,Entire home/apt,3,1,1,2,$999.00 ,2,80,t,strict_14_with_grace_period,0.47
34509862,48005494,Zeus,11/2/15,within an hour,100%,t,1651,South Lake Union,Cascade,,47.62258,-122.33147,Apartment,Entire home/apt,4,2,2,2,$173.00 ,0,,f,strict,
34509947,222592495,Executive Stay Inc Seattle,10/25/18,within an hour,100%,f,52,International District,Downtown,98104,47.60015,-122.32573,Apartment,Entire home/apt,3,1,1,2,$999.00 ,4,90,t,strict_14_with_grace_period,0.93
34509996,48005494,Zeus,11/2/15,within an hour,100%,t,1651,South Lake Union,Cascade,,47.62228,-122.33065,Apartment,Entire home/apt,4,2,2,2,$175.00 ,0,,f,strict,
34510102,48005494,Zeus,11/2/15,within an hour,100%,t,1651,South Lake Union,Cascade,,47.62089,-122.33052,Apartment,Entire home/apt,4,2,2,2,$139.00 ,1,100,f,strict,1
34512007,250707031,Dan,3/23/19,within a few hours,100%,f,8,Mount Baker,Rainier Valley,98144,47.58785,-122.29082,Guest suite,Entire home/apt,4,1,1,2,$92.00 ,5,96,f,strict_14_with_grace_period,5
34512868,36882932,Bilal,6/27/15,a few days or more,0%,t,2,Adams,Ballard,98107,47.67029,-122.38885,Apartment,Entire home/apt,2,1,1,2,$104.00 ,3,67,f,flexible,0.87
34515189,196485179,Alex,6/18/18,within an hour,100%,f,2,Central Business District,Downtown,98101,47.61271,-122.33491,Condominium,Entire home/apt,4,2,2,2,$275.00 ,3,100,t,strict_14_with_grace_period,1.15
34531549,33243855,Marisa,5/12/15,within an hour,100%,f,1,Rainier Beach,Rainier Valley,98118,47.51681,-122.27076,Townhouse,Entire home/apt,6,2.5,3,3,$128.00 ,18,93,t,moderate,5.57
34534774,185368272,Peyman,4/20/18,within an hour,100%,f,2,Wedgwood,Other neighborhoods,98115,47.69099,-122.30607,Townhouse,Private room,2,1,1,1,$49.00 ,11,95,t,moderate,3.17
34535666,250707031,Dan,3/23/19,within a few hours,100%,f,8,Mount Baker,Rainier Valley,98144,47.58812,-122.29224,Guest suite,Entire home/apt,2,1,0,1,$70.00 ,14,99,f,strict_14_with_grace_period,3.82
34538718,260493146,Devin,5/7/19,within an hour,94%,f,1,Broadway,Capitol Hill,98122,47.6161,-122.32366,Apartment,Entire home/apt,2,1.5,0,1,$62.00 ,26,85,t,moderate,6.45
34543353,48005494,Zeus,11/2/15,within an hour,100%,t,1651,South Lake Union,Cascade,,47.6187,-122.33849,Apartment,Entire home/apt,4,2,2,2,$181.00 ,1,100,f,strict,0.43
34546567,237413517,Sherly,1/18/19,within an hour,100%,t,3,Broadway,Capitol Hill,98102,47.62119,-122.32271,Apartment,Entire home/apt,2,1,0,1,$150.00 ,33,96,t,moderate,7.44
34547443,8253756,James,8/19/13,within an hour,100%,f,1,Greenwood,Other neighborhoods,98117,47.68886,-122.35881,Guest suite,Entire home/apt,2,1,1,1,$65.00 ,21,98,f,strict_14_with_grace_period,7.87
34549392,74544639,Henry,5/29/16,within an hour,100%,f,3,University District,University District,98105,47.65945,-122.31903,Apartment,Entire home/apt,2,1,0,0,$79.00 ,25,93,t,moderate,5.91
34562106,350051,Dorothy,1/16/11,within an hour,100%,f,0,Madrona,Central Area,98122,47.61629,-122.29185,Guest suite,Private room,2,1,1,1,$100.00 ,2,100,t,flexible,2
34564621,9583348,Emily,10/22/13,within a few hours,100%,t,1,Loyal Heights,Ballard,98117,47.68581,-122.3779,Guest suite,Entire home/apt,4,1,1,2,$135.00 ,22,98,f,moderate,5.04
34565447,27614295,Amber,2/11/15,within an hour,100%,f,2,Gatewood,West Seattle,98126,47.53331,-122.37845,House,Entire home/apt,6,1,2,2,$160.00 ,11,100,t,moderate,3.3
34570640,229095817,Loftium,12/4/18,within an hour,99%,f,259,Columbia City,Rainier Valley,98108,47.56941,-122.29842,Guest suite,Entire home/apt,8,2,3,4,$175.00 ,25,91,t,moderate,6.1
34571618,16708587,Jill,6/12/14,within an hour,100%,t,7,West Queen Anne,Queen Anne,98119,47.63139,-122.36601,Apartment,Entire home/apt,5,1.5,2,3,$180.00 ,11,96,t,strict_14_with_grace_period,3.08
34571819,75343272,Dario,6/2/16,within an hour,100%,f,18,Lower Queen Anne,Queen Anne,98119,47.62401,-122.36169,Apartment,Private room,2,2,1,1,$63.00 ,0,,t,strict_14_with_grace_period,
34571893,75343272,Dario,6/2/16,within an hour,100%,f,18,University District,University District,98105,47.6671,-122.31475,House,Private room,2,1,1,1,$40.00 ,0,,t,strict_14_with_grace_period,
34572026,229095817,Loftium,12/4/18,within an hour,99%,f,259,West Queen Anne,Queen Anne,98119,47.63829,-122.37007,Guest suite,Entire home/apt,6,1,2,3,$100.00 ,31,89,t,moderate,7.1
34572158,229095817,Loftium,12/4/18,within an hour,99%,f,259,North Queen Anne,Queen Anne,98119,47.65064,-122.36725,Guest suite,Entire home/apt,4,1,1,2,$90.00 ,15,91,f,moderate,3.88
34572323,75343272,Dario,6/2/16,within an hour,100%,f,18,University District,University District,98105,47.66861,-122.31557,House,Private room,2,1,1,1,$47.00 ,0,,t,strict_14_with_grace_period,
34572476,75343272,Dario,6/2/16,within an hour,100%,f,18,Lower Queen Anne,Queen Anne,98119,47.62333,-122.36177,Apartment,Private room,2,2,1,1,$63.00 ,0,,t,strict_14_with_grace_period,
34572620,75343272,Dario,6/2/16,within an hour,100%,f,18,University District,University District,98105,47.66652,-122.31526,House,Private room,2,1,1,1,$44.00 ,0,,t,strict_14_with_grace_period,
34573406,75343272,Dario,6/2/16,within an hour,100%,f,18,University District,University District,98105,47.66685,-122.31532,House,Private room,1,1,1,1,$33.00 ,0,,t,strict_14_with_grace_period,
34573602,75343272,Dario,6/2/16,within an hour,100%,f,18,University District,University District,98105,47.66798,-122.31493,House,Private room,1,1,1,1,$34.00 ,0,,t,strict_14_with_grace_period,
34573678,64246959,Marissa And Jason,3/23/16,within an hour,100%,f,1,Phinney Ridge,Other neighborhoods,98103,47.68143,-122.34673,Apartment,Entire home/apt,2,1,1,1,$85.00 ,17,99,f,moderate,5.05
34573805,75343272,Dario,6/2/16,within an hour,100%,f,18,University District,University District,98105,47.66886,-122.31672,House,Private room,1,1,1,1,$35.00 ,0,,t,strict_14_with_grace_period,
34574665,30910177,Rainy,4/9/15,within an hour,100%,f,1,Lower Queen Anne,Queen Anne,98119,47.62555,-122.36349,Townhouse,Private room,2,1,1,1,$80.00 ,20,95,t,flexible,5.94
34575757,15502197,Kimberley,5/14/14,within an hour,97%,t,9,Minor,Central Area,98122,47.60511,-122.31376,Guest suite,Entire home/apt,6,1,2,3,$190.00 ,2,100,f,strict_14_with_grace_period,1.43
34575812,13871216,Andria,4/3/14,within an hour,100%,f,2,Greenwood,Other neighborhoods,98103,47.69198,-122.34497,Guest suite,Entire home/apt,4,1,1,2,$99.00 ,14,91,t,strict_14_with_grace_period,3.68
34594132,75343272,Dario,6/2/16,within an hour,100%,f,18,Wallingford,Other neighborhoods,98105,47.66118,-122.32403,House,Private room,2,2,1,1,$40.00 ,0,,t,strict_14_with_grace_period,
34594802,75343272,Dario,6/2/16,within an hour,100%,f,18,Wallingford,Other neighborhoods,98105,47.65965,-122.32355,House,Private room,2,2,1,1,$38.00 ,1,100,t,strict_14_with_grace_period,0.23
34595610,75343272,Dario,6/2/16,within an hour,100%,f,18,Wallingford,Other neighborhoods,98105,47.66,-122.32338,House,Private room,2,2,1,1,$44.00 ,0,,t,strict_14_with_grace_period,
34595907,75343272,Dario,6/2/16,within an hour,100%,f,18,Wallingford,Other neighborhoods,98105,47.66124,-122.32407,House,Private room,2,2,1,1,$42.00 ,1,80,t,strict_14_with_grace_period,0.25
34596269,75343272,Dario,6/2/16,within an hour,100%,f,18,Wallingford,Other neighborhoods,98105,47.66128,-122.32396,House,Private room,2,1.5,1,1,$40.00 ,0,,t,strict_14_with_grace_period,
34596688,75343272,Dario,6/2/16,within an hour,100%,f,18,Wallingford,Other neighborhoods,98105,47.66119,-122.32282,House,Private room,2,1.5,1,1,$38.00 ,0,,t,strict_14_with_grace_period,
34596974,75343272,Dario,6/2/16,within an hour,100%,f,18,Wallingford,Other neighborhoods,98105,47.65924,-122.32425,House,Private room,2,2,1,1,$40.00 ,0,,t,strict_14_with_grace_period,
34597235,75343272,Dario,6/2/16,within an hour,100%,f,18,Wallingford,Other neighborhoods,98105,47.66123,-122.32416,House,Private room,2,2,1,1,$40.00 ,0,,t,strict_14_with_grace_period,
34597498,75343272,Dario,6/2/16,within an hour,100%,f,18,University District,University District,98105,47.66351,-122.31112,House,Private room,2,1,1,1,$40.00 ,1,80,t,strict_14_with_grace_period,0.24
34597738,75343272,Dario,6/2/16,within an hour,100%,f,18,University District,University District,98105,47.66325,-122.31117,House,Private room,2,1,1,1,$40.00 ,0,,t,strict_14_with_grace_period,
34597924,75343272,Dario,6/2/16,within an hour,100%,f,18,University District,University District,98105,47.66313,-122.31126,House,Private room,2,1,1,1,$45.00 ,0,,t,strict_14_with_grace_period,
34598228,75343272,Dario,6/2/16,within an hour,100%,f,18,University District,University District,98105,47.66413,-122.30942,House,Private room,2,2,1,1,$45.00 ,0,,t,strict_14_with_grace_period,
34598751,75343272,Dario,6/2/16,within an hour,100%,f,18,University District,University District,98105,47.66448,-122.31092,House,Private room,2,2,1,1,$42.00 ,0,,t,strict_14_with_grace_period,
34599267,261034932,Patrick,5/10/19,within an hour,88%,f,1,Mann,Central Area,98122,47.61413,-122.29884,House,Entire home/apt,6,2,3,3,$200.00 ,19,97,t,strict_14_with_grace_period,4.75
34599269,75343272,Dario,6/2/16,within an hour,100%,f,18,University District,University District,98105,47.66445,-122.31008,House,Private room,2,1,1,1,$41.00 ,0,,t,strict_14_with_grace_period,
34599638,75343272,Dario,6/2/16,within an hour,100%,f,18,University District,University District,98105,47.66358,-122.31076,House,Private room,2,2,1,1,$41.00 ,1,20,t,strict_14_with_grace_period,0.27
34604773,196485179,Alex,6/18/18,within an hour,100%,f,2,Central Business District,Downtown,98101,47.61316,-122.33308,Condominium,Private room,2,1,1,1,$129.00 ,1,100,t,strict_14_with_grace_period,0.27
34623511,3074414,Melissa,7/27/12,within an hour,90%,f,62,University District,University District,98105,47.65922,-122.31821,Apartment,Entire home/apt,2,1,1,1,$89.00 ,1,100,f,moderate,0.32
34625619,82961680,Addison,7/11/16,within an hour,99%,t,145,Central Business District,Downtown,98101,47.60746,-122.33879,Serviced apartment,Hotel room,2,1,1,1,$450.00 ,1,60,t,flexible,0.48
34627401,250925292,Matthew,3/24/19,within an hour,100%,f,1,First Hill,Downtown,98122,47.6128,-122.31765,Condominium,Entire home/apt,2,1,1,1,$182.00 ,13,89,t,strict_14_with_grace_period,4.94
34629821,261262633,Rld,5/12/19,N/A,N/A,f,1,Green Lake,Other neighborhoods,98103,47.68339,-122.33342,Guesthouse,Entire home/apt,4,1,2,2,$198.00 ,1,100,f,strict_14_with_grace_period,0.33
34637651,23993888,Norman,11/21/14,within an hour,100%,t,1,First Hill,Downtown,98101,47.61053,-122.32325,Apartment,Entire home/apt,2,1,1,1,$149.00 ,3,93,f,moderate,3
34651657,71043215,Susan,5/9/16,within an hour,100%,f,1,North Beacon Hill,Beacon Hill,98144,47.57774,-122.30771,Bungalow,Entire home/apt,6,1,3,3,$140.00 ,17,96,f,moderate,5.6
34664482,33745235,Zia,5/19/15,within an hour,100%,f,1,Meadowbrook,Lake City,98125,47.70331,-122.2915,House,Entire home/apt,10,2,3,3,$436.00 ,6,100,t,strict_14_with_grace_period,1.82
34676080,131677032,Rizwan,5/23/17,within an hour,100%,f,3,Pinehurst,Northgate,98125,47.71168,-122.31876,House,Private room,2,1,1,1,$49.00 ,7,80,t,strict_14_with_grace_period,2.14
34676704,237341400,Kyle & Megan,1/18/19,within an hour,100%,f,0,Pike-Market,Downtown,98101,47.60978,-122.33989,Condominium,Entire home/apt,4,1,1,2,$430.00 ,5,100,f,moderate,3.95
34685322,75343272,Dario,6/2/16,within an hour,100%,f,18,Seward Park,Seward Park,98118,47.54543,-122.26783,House,Private room,2,1,1,1,$37.00 ,1,80,t,strict_14_with_grace_period,0.23
34686420,14450118,Star,4/18/14,within a few hours,100%,f,1,Mann,Central Area,98122,47.60541,-122.29995,House,Private room,2,1,1,1,$57.00 ,7,94,f,moderate,3.09
34687061,75343272,Dario,6/2/16,within an hour,100%,f,18,Brighton,Rainier Valley,98118,47.54365,-122.26998,House,Private room,2,1,1,1,$31.00 ,1,100,t,strict_14_with_grace_period,0.23
34687814,8534462,Corp Condos & Apts,8/30/13,within an hour,99%,f,951,Minor,Central Area,98122,47.61579,-122.30887,Apartment,Entire home/apt,3,1,1,1,$189.00 ,0,,t,strict,
34687830,8534462,Corp Condos & Apts,8/30/13,within an hour,99%,f,951,Minor,Central Area,98122,47.61499,-122.30898,Apartment,Entire home/apt,4,1,2,2,$290.00 ,1,100,t,strict,0.39
34687844,8534462,Corp Condos & Apts,8/30/13,within an hour,99%,f,951,Minor,Central Area,98122,47.61628,-122.30828,Apartment,Entire home/apt,3,1,1,1,$189.00 ,0,,t,strict,
34687868,8534462,Corp Condos & Apts,8/30/13,within an hour,99%,f,951,Minor,Central Area,98122,47.61631,-122.30756,Apartment,Entire home/apt,3,1,0,1,$169.00 ,0,,t,strict,
34687890,8534462,Corp Condos & Apts,8/30/13,within an hour,99%,f,951,Minor,Central Area,98122,47.61655,-122.30761,Apartment,Entire home/apt,4,1,2,2,$290.00 ,0,,t,strict,
34687920,8534462,Corp Condos & Apts,8/30/13,within an hour,99%,f,951,Minor,Central Area,98122,47.61535,-122.30978,Apartment,Entire home/apt,3,1,0,1,$169.00 ,1,80,t,strict,0.53
34687941,8534462,Corp Condos & Apts,8/30/13,within an hour,99%,f,951,Minor,Central Area,98122,47.61559,-122.3094,Apartment,Entire home/apt,3,1,0,1,$169.00 ,1,100,t,strict,0.29
34688816,75343272,Dario,6/2/16,within an hour,100%,f,18,Seward Park,Seward Park,98118,47.54527,-122.26861,House,Private room,2,1,1,1,$31.00 ,0,,t,strict_14_with_grace_period,
34690515,261689152,Kirsty,5/14/19,within an hour,100%,f,1,East Queen Anne,Queen Anne,98109,47.63433,-122.35555,Guest suite,Entire home/apt,4,1,0,1,$100.00 ,10,100,t,moderate,2.5
34691171,75343272,Dario,6/2/16,within an hour,100%,f,18,Seward Park,Seward Park,98118,47.54475,-122.26955,House,Private room,2,1,1,1,$31.00 ,1,80,t,strict_14_with_grace_period,0.26
34691650,27072555,Laura,2/1/15,within an hour,100%,t,2,Greenwood,Other neighborhoods,98103,47.70234,-122.35146,House,Private room,2,2,1,1,$44.00 ,24,97,t,moderate,5.63
34691708,75343272,Dario,6/2/16,within an hour,100%,f,18,Seward Park,Seward Park,98118,47.54418,-122.26865,House,Private room,2,1,1,1,$32.00 ,2,60,t,strict_14_with_grace_period,0.47
34693229,15502197,Kimberley,5/14/14,within an hour,97%,t,9,Minor,Central Area,98122,47.60489,-122.3135,Guest suite,Private room,2,1,1,1,$90.00 ,9,96,f,strict_14_with_grace_period,2.37
34694595,75343272,Dario,6/2/16,within an hour,100%,f,18,Seward Park,Seward Park,98118,47.54417,-122.26855,House,Private room,2,1,1,1,$32.00 ,3,93,t,strict_14_with_grace_period,0.71
34696030,261716202,Chad & Sarah,5/14/19,within an hour,100%,f,0,Seaview,West Seattle,98116,47.55682,-122.39706,House,Entire home/apt,6,1,2,3,$150.00 ,13,98,t,flexible,5.57
34712736,15543498,Aaron,5/14/14,within an hour,100%,f,1,Loyal Heights,Ballard,98117,47.68162,-122.38752,House,Private room,2,1,1,1,$63.00 ,23,98,t,moderate,7.93
34714794,261840044,Robert,5/14/19,within an hour,100%,f,1,North Delridge,Delridge,98106,47.56714,-122.35766,House,Entire home/apt,4,2,3,3,$175.00 ,0,,t,strict_14_with_grace_period,
34715858,261848891,Caitlin,5/14/19,within an hour,100%,f,1,First Hill,Downtown,98122,47.61235,-122.32611,Apartment,Entire home/apt,2,1,0,1,$115.00 ,11,98,f,strict_14_with_grace_period,2.75
34722654,862329,Prez & 'Keia,7/24/11,within an hour,100%,f,3,Brighton,Rainier Valley,98118,47.54521,-122.28285,House,Private room,2,1,1,1,$55.00 ,5,80,f,strict_14_with_grace_period,1.4
34723905,7917189,J,8/3/13,within an hour,100%,f,1,Dunlap,Rainier Valley,98118,47.52907,-122.27248,Apartment,Entire home/apt,2,1,0,1,$75.00 ,7,97,f,strict_14_with_grace_period,1.74
34724349,732740,Samantha,6/22/11,within a day,100%,f,1,Stevens,Capitol Hill,98122,47.61893,-122.30991,Apartment,Entire home/apt,2,1,1,1,$125.00 ,4,100,f,moderate,2.14
34725377,260293621,Michael And Elise,5/7/19,within an hour,100%,f,3,Broadway,Capitol Hill,98122,47.61702,-122.31678,Apartment,Entire home/apt,4,2,2,2,$225.00 ,0,,t,strict_14_with_grace_period,
34742351,11845596,Stephanie,2/1/14,within an hour,99%,f,18,Central Business District,Downtown,98101,47.60814,-122.33684,Apartment,Entire home/apt,4,1,1,2,$75.00 ,2,90,t,strict_14_with_grace_period,1.2
34742595,11845596,Stephanie,2/1/14,within an hour,99%,f,18,Central Business District,Downtown,98101,47.6094,-122.33583,Apartment,Entire home/apt,4,1,0,2,$75.00 ,0,,t,strict_14_with_grace_period,
34742679,11845596,Stephanie,2/1/14,within an hour,99%,f,18,Central Business District,Downtown,98101,47.60769,-122.33574,Apartment,Entire home/apt,4,1,1,2,$75.00 ,0,,t,strict_14_with_grace_period,
34743471,11845596,Stephanie,2/1/14,within an hour,99%,f,18,Belltown,Downtown,98121,47.61422,-122.3509,Apartment,Entire home/apt,4,1,0,2,$75.00 ,1,100,t,strict_14_with_grace_period,0.33
34745520,11845596,Stephanie,2/1/14,within an hour,99%,f,18,Central Business District,Downtown,98101,47.6095,-122.33613,Apartment,Entire home/apt,4,1,0,2,$75.00 ,3,60,t,strict_14_with_grace_period,1.29
34746307,262041079,Justin,5/15/19,within an hour,100%,f,1,North Beacon Hill,Beacon Hill,98144,47.57547,-122.31038,Townhouse,Entire home/apt,6,2.5,3,3,$249.00 ,20,94,t,strict_14_with_grace_period,5.77
34747132,4568128,Makoto,1/3/13,within an hour,100%,t,2,North Beacon Hill,Beacon Hill,98144,47.58844,-122.31327,Condominium,Entire home/apt,4,1,2,2,$125.00 ,13,97,f,flexible,4.19
34749304,71181566,Jesus,5/9/16,within a day,70%,f,3,West Queen Anne,Queen Anne,98119,47.62943,-122.36898,Condominium,Entire home/apt,6,2,2,3,$325.00 ,11,85,t,moderate,3.14
34749671,5468952,,,,,,,East Queen Anne,Queen Anne,98109,47.64141,-122.35663,Guest suite,Entire home/apt,4,1,2,2,$229.00 ,13,100,f,strict_14_with_grace_period,3.42
34752192,7531278,Ame,7/16/13,within an hour,100%,f,1,Portage Bay,Capitol Hill,98102,47.65021,-122.3208,Apartment,Entire home/apt,4,1,1,2,$175.00 ,16,95,t,moderate,3.78
34756492,211011898,Marianne,8/21/18,within an hour,100%,f,0,North Queen Anne,Queen Anne,98119,47.64537,-122.37356,Apartment,Entire home/apt,4,1,2,2,$113.00 ,6,100,f,flexible,4.09
34758003,9485643,Adjua,10/17/13,within an hour,100%,f,1,Minor,Central Area,98122,47.60484,-122.30344,Townhouse,Entire home/apt,8,3.5,3,4,$250.00 ,16,99,t,flexible,4.07
34778750,188900063,SarahJo,5/10/18,within an hour,96%,f,2,Whittier Heights,Ballard,98117,47.67679,-122.37567,Apartment,Entire home/apt,4,1,1,2,$111.00 ,22,90,t,moderate,5.74
34781110,121688409,Evolve,3/20/17,within an hour,91%,f,428,Haller Lake,Northgate,98133,47.72789,-122.33081,House,Entire home/apt,4,1,1,2,$225.00 ,1,100,t,strict_14_with_grace_period,0.44
34785737,2020017,Michael,3/27/12,within an hour,100%,t,1,North Beach/Blue Ridge,Other neighborhoods,98117,47.70126,-122.38722,Guest suite,Entire home/apt,2,1,1,1,$75.00 ,15,95,f,strict_14_with_grace_period,3.78
34787572,105562832,Natalie,11/29/16,within an hour,100%,f,1,West Queen Anne,Queen Anne,98119,47.63187,-122.36944,Guest suite,Entire home/apt,4,1,1,2,$125.00 ,22,100,f,moderate,5.89
34791914,239670464,Holly,1/29/19,within an hour,100%,t,3,Stevens,Capitol Hill,98112,47.63037,-122.30003,Townhouse,Entire home/apt,4,1.5,1,1,$180.00 ,15,95,f,moderate,4.25
34795612,140236800,TurnKey Vacation Rentals,7/13/17,within an hour,100%,f,64,Central Business District,Downtown,98101,47.60944,-122.33906,Condominium,Entire home/apt,2,1,1,2,$213.00 ,0,,t,super_strict_30,
34806714,28071246,Belinda,2/20/15,N/A,N/A,f,1,Ravenna,Other neighborhoods,98115,47.68446,-122.30353,House,Private room,2,1,1,1,$99.00 ,0,,f,flexible,
34807590,262423287,Martha,5/17/19,within an hour,100%,f,1,Phinney Ridge,Other neighborhoods,98103,47.67877,-122.34756,Apartment,Entire home/apt,4,1,2,2,$70.00 ,4,100,t,moderate,1.41
34810810,48005494,Zeus,11/2/15,within an hour,100%,t,1651,South Lake Union,Cascade,,47.62028,-122.33893,Apartment,Entire home/apt,4,2,2,2,$180.00 ,1,100,f,strict,0.55
34811018,48005494,Zeus,11/2/15,within an hour,100%,t,1651,South Lake Union,Cascade,,47.61961,-122.33901,Apartment,Entire home/apt,4,2,2,2,$155.00 ,0,,f,strict,
